bitrix_id;company_id;omni_id
28835;55d43475-3795-47a9-adeb-7cc23af41cc5;1807058
28831;b2c89de8-6d3f-4678-82da-0f351b179cdd;1807046
28829;b932418a-6469-4f32-b9b1-017cd63752d3;
28827;88c01ee1-8273-456f-9e2b-8e8918bd404f;1806644
28823;8d7ae8db-ffdf-496d-b747-c93bd0ff22ca;1806725
28819;5b15396e-a270-44ba-9e57-ad6acf452202;1247501
28809;c6a8d7bc-66c4-4da1-8fc6-360c3f924895;
28803;06935c86-edfb-4ac0-9b56-9cdaadf7d83f;
28801;01fc86d9-dce0-40fc-a534-00c88f56e851;1868874
28799;0c200bcc-7c1b-4915-aca3-c1a5c9997e3e;1806426
28793;0c200bcc-7c1b-4915-aca3-c1a5c9997e3e;1806426
28787;0f7bd3f1-2602-43f0-818b-70620bc11f3f;1806119
28785;ca45b978-1a25-4444-9267-115e112a9f6e;1818376
28779;5da51d4c-721d-4647-9972-8960b7812d89;1805409
28773;8e44d849-199b-474c-8bb0-8a34176b1e64;
28767;62543043-5ad0-499f-a17b-d8678bd6a219;1815088
28757;b20c010f-356b-4a27-9ec5-2f9bc0b41b02;1652870
28749;80941a9c-ed2a-4ce7-a3c0-a860250a275a;1844184
28739;ba39fd04-1ffd-4222-8066-2b9a5bb6ec3d;1844620
28731;ec0b96cd-eaa3-4706-91da-b5a2c51c9699;1809026
28719;95973823-4ac9-46b5-ae96-f259e6413bc6;1809555
28713;564a6e0a-3f5b-4f11-9c1f-f6854497bb81;
28697;fcf68ab8-264f-4e94-a0c9-3ba4cbe9736f;1811160
28695;9e3d6013-0248-4845-b340-793ae1d4d415;1802438
28691;7066a79d-b4a6-4399-8069-3196b53b7b15;1795564
28685;f3ef610d-23c0-4168-a0ff-527e2068ca1c;1801529
28681;6d4f2285-8e31-4d97-9563-bd15c0613984;
28673;b20c010f-356b-4a27-9ec5-2f9bc0b41b02;1652870
28669;ae08cc0c-2f0e-42af-b0f0-1660a2b346a7;
28665;cc7fc6bc-f87b-4bc8-944e-840c85b77f8d;
28643;03bc8bc4-d286-44ce-a984-727d4723cb73;1800870
28641;25d8dd16-fb88-46f9-92a6-fe6549c07897;1807083
28639;02483c12-de49-446c-888c-a3f42da40eb2;1801114
28629;03bc8bc4-d286-44ce-a984-727d4723cb73;1800870
28627;4cc7ffc6-6833-4ab3-9a95-88a24bf0cb1a;
28619;287069a2-5b46-4107-9064-8c5e296e01d1;1799526
28617;ec33ca39-3f0f-4b10-bf20-51753d4efb08;1799761
28607;54c09588-f5f4-4eba-8fd7-69719ecf969d;1801790
28603;5512b42c-3bd8-4366-a551-77981bf29bc2;1799743
28601;a475aeba-562c-444f-85e8-e703b6d13d2c;1931309
28597;0f67a4a8-d03a-41ce-9a2e-c13246d9a173;1805968
28571;dbc16a3c-9015-4be6-8f13-627d171cb28c;1799134
28569;d93ad9a9-71ee-42bc-9832-8d97183ade1a;1800873
28567;f4118fcc-4c53-4305-8686-444af304b341;1801178
28565;8618afe4-ba3a-4bfc-be4a-146904585789;1799000
28539;0da87548-2420-4121-9e1e-a18283d6e9ad;
28535;4cb9617c-78b1-449d-a9ae-9ec35afcea3d;1798965
28529;f6906c65-091c-427e-8e2e-ddf88eb6e0a5;1798651
28521;64986b10-9d36-4900-ac07-1f8ae2ae838f;1740474
28513;31617102-e109-4b3a-beab-aeeb0408cd13;1798731
28509;820d7cb9-4bff-40a1-98c2-114f8c58825d;1809086
28507;eda3bfdd-3b79-4165-8d5a-f7201921c50d;1253512
28501;751816e4-608e-433e-9485-571a79e5f270;1802439
28489;d29a0ade-1d14-4504-a54a-c011953291f3;1849550
28481;b691bf02-d675-41d1-a3a1-cae2f7553002;1859280
28449;d4df7510-38e7-46c2-8466-c3b50c4a8e97;
28417;9f0c1aea-4edf-40bf-9bb4-156ce130b535;1812999
28415;76a3ae49-58b7-47c2-b561-2523e0c473e6;1880011
28411;aa2e2576-192b-404f-8f3b-8965856db20f;1796947
28407;68caa50d-5f76-4880-a7c9-d8c62478938c;
28405;3e4c7e9f-416a-4481-b952-92d27af74970;
28369;590d8e47-0f4e-4fc3-a61e-dfb64f1a39e9;1802335
28363;b0fd2355-ea6f-4f0a-9571-64f525e1da20;1825019
28353;4b1db29e-5125-48a0-90d8-a23d16185226;1922564
28345;5e8153f3-f6bb-40ec-90cf-c732e7d37ddf;1805429
28335;8a06e74f-18d7-4034-a8be-a4d672d4c317;1843069
28289;6e4367b1-62e5-479a-95d3-4317f3c961c1;1795488
28273;b799dd5d-9437-4cc8-8e57-39b6a6ff5d1d;1814468
28225;1432cebb-8120-4d7c-9c21-3a68cd78c264;1800906
28185;0feb4b65-f7de-4127-9aef-1e5c8bee2803;1806708
28175;96d64f89-6887-423b-a25b-ef3114fdb528;1793598
28111;aa781ddb-5831-4557-8df9-744d53391ccd;1793167
28089;05148475-4b75-4f48-87e4-207251286574;1792575
28087;040186ac-33d7-492b-80a4-46b39511f408;
28065;f13f8870-8177-40ac-9d21-f11a0b982155;1798243
28049;2bcae04b-062b-46dc-bbf0-8ec66331227b;1867182
28029;31a9ae3e-5786-421d-b5e1-1a3713d88b29;1509428
28019;bb5e2151-0b63-4d8c-9d43-b7f9753a642f;1797860
27991;3e95bda3-1990-4a4e-88bc-8b0c6c61b411;1850750
27979;60249f51-4a8e-4e2d-8d29-74b9df476602;
27961;e4affdc6-557b-4255-8265-6eeb3010ec3a;1979608
27949;fa20001a-17c0-4981-aee1-d42ffe44c8b5;1186420
27937;8a3332a6-1e76-4bf5-ba22-da23020c9e48;1957607
27931;bf3f5a99-d302-4f4d-ae59-7f3eeaf30233;1723875
27921;ce7ce3f7-6082-4f33-98d6-817970c6e43a;1202033
27919;a39ec4c0-6e81-4b16-a0d7-ea90c39a3a29;
27857;fbbae128-b2c7-4d4d-8d99-07fec2add074;1870399
27849;abeea9ae-9ebd-445f-9b62-e8e81487b3a3;1796776
27837;f78e4c90-fb5f-42cd-acc1-6d95fa70bbf7;
27835;4647b7a1-0179-4dfe-86f4-5cd9306940ba;1768045
27833;493fa0a1-0487-4a77-bcc7-d960ac44173a;1789328
27827;5673252a-73e5-4b10-8e92-ccb3f553296c;1788801
27825;f9eb8bc2-ec7e-4ce6-bbf1-4d5314e1cd95;
27819;b1210ea2-9247-442b-8ae4-9b26b8dfb94e;1793171
27817;52500138-b01c-47c2-980a-962dee074415;1788922
27809;96b46d1f-9ea4-42c4-9884-fdcb2c2c0fb6;1798971
27765;311fb88b-1f04-41b1-90af-5995e7bc18f7;1788774
27735;302d1d63-d6ff-438a-9d75-f230d9a27045;1787905
27719;3cc8acb4-bb11-4392-9697-386cecbd8285;1787855
27715;13997917-656b-4c57-89e1-aa0396b86bd8;1788581
27711;55b72666-9673-46b3-a489-82f67aea10bb;1796034
27707;8a7fa8d4-0073-4913-b802-5840191be0a3;1787569
27681;a00951a5-d947-4511-9bbd-c092b96f8f65;
27667;8fddb2f9-6b4f-4e3a-9412-73ca109e1b18;
27657;2f5c8954-a1bf-496d-9ef9-7b30cb0ae14b;1785838
27633;cf764137-d843-4974-b2e1-3c7ba753d67b;1785667
27631;b95dccdb-7b48-42f0-a10e-a18d381eded6;1489353
27619;371d650a-758e-4f3f-b139-a9665d8c1208;
27615;895a0d99-27a3-413e-8e9e-d9a3a99ba175;1787391
27607;ab0f771e-7c71-4640-9cfe-49cc533d17e4;1790846
27591;f4690504-b117-4a7a-af77-0fdb976b943b;1785852
27589;c837651d-cb10-49ae-ad85-31d2cf41ccc2;1922878
27565;d04a453f-76cd-472e-b459-ffb640484551;1784986
27545;fa737aba-1089-4949-9665-43417e57b6bb;1784968
27543;b862469d-5800-41b3-9fc7-fb6a9237c40d;
27541;68336781-30e2-409e-b536-006041fc444e;1782674
27519;4c251ed8-b1a3-45ca-82f6-dea33a4d6755;1812813
27499;aa89fe15-8cbe-4054-a304-abdb4b3feb33;
27477;12ebd1a0-d162-4033-94a3-079ce8d2a155;
27463;269a74dd-2376-47b1-b1be-91eb1523b899;1785795
27441;a7575d22-9070-47fd-9d76-ab22e44a4735;1784193
27423;ace92e58-547f-4678-916b-1933304aae99;1783849
27419;e9c7c7c8-0760-4712-a4a3-afe8494a9255;1813421
27417;53112eef-0a4b-4c87-883d-4aa5e0d1e3c3;1798984
27371;5984dcc0-d546-4b7a-a655-afda76363b08;1786568
27357;31d4d9f2-c0bf-4d79-ba7c-a42dfdd60200;1782712
27351;c4062006-5a9c-4a9a-9479-fbbaa35cdfdc;
27319;1cf91a89-e9f5-4ea5-8fae-4ffe134c8566;1782803
27253;85ef4c74-312f-4c30-8a25-97952c1f8ed0;
27237;56c2e766-0a5a-44ce-bd58-ecaaf1b886b7;1815949
27235;a061b474-96eb-4732-ae75-346d2d314985;1796334
27215;e4e3487b-76e0-489d-b7d0-8a5074a9f5f5;
27205;eace5edd-b7bb-42cb-bccc-fa75bc141850;1415566
27203;bee5b0fc-08d1-46bc-a606-4128799bef51;1781680
27201;bee5b0fc-08d1-46bc-a606-4128799bef51;1781680
27183;2c4046c1-8937-44c4-941c-f7d703ac58e2;1784713
27173;09016136-0558-45e5-8aeb-2d1ef36f1d6c;1781385
27171;92072738-1e3f-4da3-a8d1-0d3c902823fd;1782122
27145;2238af75-893e-45ae-a69a-42bc899478ce;1781255
27115;baa70b23-ab61-4187-8ff9-0a4873c2d7f8;1170702
27099;522a1fe7-4d54-4fd8-a0aa-b5497c25ccbf;1781419
27081;4c90afce-4779-4e41-9bee-e52f781803c4;1780765
27061;f7d51dd9-c79c-4c0e-9c84-55e172ad743c;1783863
27049;b38dcb7d-4eeb-437b-b5c9-f50c12382f19;1887776
27039;617ebe87-4dc8-4573-9819-fc83ae031a69;1522694
27037;eddf7bec-0bbb-4669-9e35-7037ea16b560;1788824
27031;ab678efb-ca20-45a6-bc38-5dfdec8e831b;1831888
27017;56801de9-b963-44de-8aca-b5a05d216c15;1784450
26961;972167da-7049-47e6-9494-e90057c838a8;1785185
26937;8fd199b0-8798-4284-b5de-3f66a56a61c9;1864090
26923;9ffde06b-dff1-42e9-ac7e-e399bb18ef7a;
26919;09a6c25e-e011-4495-87ce-8cca0001154c;
26915;14898f81-672b-4ab5-9fb3-e3721db5534b;1781200
26901;2679d0b1-715e-49f5-972b-1c5ac70981a0;1780720
26895;d2c16994-b85d-43bc-acc6-42fa822828a0;
26875;23d70031-e0ad-4627-8707-8fa554f41976;1777881
26869;08c093c6-5816-42e4-8f46-a5e85f9a1348;1807358
26863;4299266c-4226-48fd-927e-6f852cd8de4d;
26851;e4e3487b-76e0-489d-b7d0-8a5074a9f5f5;
26839;f7f2bb33-b374-4f13-b831-2c7e4197914c;
26833;f7ed57d2-5c96-4db1-8dba-39bc4d7fa74d;
26823;2a0b4a67-20f3-41cc-9547-ddcb91b859e3;1770273
26817;7d1d84f9-aafe-4736-a296-ca60e39bc24f;1554148
26809;940f84d4-5e12-4905-b641-0c18edabfc26;1777655
26779;d7774717-3202-4a93-9815-2b8cc85ba026;
26773;0a6f83a6-70dc-47ab-83a8-74642ee6cca0;1769680
26767;b26c7871-87e2-4b01-af4e-30accfc075ba;1780122
26751;c190175c-a773-44b8-b4b1-7772f9a6f0da;1811699
26731;584f344f-e962-4c60-913f-0cd04257c2be;
26727;4034463b-addf-4c14-92d3-337744a21fec;1777582
26691;5d20bc6e-3f28-49c4-93cd-a8871a9abaa6;1768420
26681;220f2b79-1727-4bd7-b97c-c8f8a1a28122;
26657;4da99e15-5f67-4ceb-b30e-14fedbc19797;1769809
26639;23df44dc-f99e-4da5-87f5-66c6cf63d5d7;1768300
26625;05aa0ba9-a238-400e-a3a8-3bfbf7b19445;1803003
26609;4db9c4c2-4edb-45dd-923a-8db5ed6686f4;1813553
26605;b6e92906-b0c6-40c8-9aeb-c2f6679afe44;1894484
26603;8a07bde9-f6b1-4d9f-a599-0cf771c6dc25;
26601;110b2d99-9c02-4adc-aab1-436fde359dc7;1867552
26597;c1e2caa7-88c6-4904-b1d8-c4dbf00cd672;1805866
26587;faba7994-2f0a-4875-a39f-e8bf0b8ea56f;1766574
26561;e7a47a14-1530-49d2-ba31-8233e4fdc3bf;
26557;6213dafe-8de4-4038-a097-473280143688;
26553;dd675cd7-a055-44b1-bbf1-b8e6232061b7;1767909
26549;e2632622-d9fa-44e1-bcf6-3969a7b19ec4;1767911
26535;92c11523-01d3-4283-bb28-5e38b0830b0f;1797739
26529;11dc9263-7321-4c93-bae0-e29c2d78877e;2000822
26513;31814217-355e-41cd-992b-451759984464;1768429
26507;a3608651-dc77-4102-acc6-84ae5c0d8045;1891092
26505;ccc1dd7a-98cb-473b-8b98-e0ad166624b4;1767051
26503;fa3a5370-9963-496b-9e6b-edd4d5d4be75;1766828
26495;0aa91ee8-4969-4846-a1bd-19d0bbcd2b12;1767371
26485;ec7aadcc-12d1-46e5-9738-37c6f59456e1;1767354
26479;af058dec-851a-4698-a3e1-1aee5d552f3f;2005545
26477;352b90be-ede1-43ff-a584-cf989f7e49b5;1767355
26457;ae9938eb-4dcb-4fe3-8d98-76822aa118d0;
26437;bb973139-adcd-4290-8664-b4b2c5c91e38;1766288
26367;f3b39c15-e18b-4d10-83ab-c87460968f7f;1922276
26357;72456bb5-9538-4a96-9db0-b5e3dc070f4b;1777869
26345;c41746ba-d7aa-405a-85db-11660f02d17d;1817292
26331;711fd182-3a8d-4dec-a209-6c3679b5ebc8;1757937
26313;58f8f763-7d82-4918-8ba3-c68355d9cd06;1792965
26303;80f8517e-eaf9-45b9-869b-9c6661173ffc;
26297;8bb57a80-cc25-403f-b47f-cdb9a515d549;1854914
26295;d29d166e-8318-46ec-91e8-8d14f2ca6fc6;1910614
26291;6ede7b7b-a6ef-4042-bc10-50124e4d553d;1903295
26289;6c606b2f-ef11-4e0d-8959-3c610307b25c;
26277;d4df7510-38e7-46c2-8466-c3b50c4a8e97;
26259;882e0a39-d49c-4f98-8c39-af8631c641ae;1763632
26247;a76336a7-bcfc-4513-860f-aaffdb260fb2;1171083
26217;565696f4-dc24-46b1-b08f-db85a100e447;1766312
26213;d859a5c3-81ec-4635-8a74-97b6a6b04682;1762961
26201;07c46e86-0560-405d-a66a-741335b4217a;2015282
26199;b5d1c2ee-5079-4efb-9221-427f1834d1d3;1763541
26197;402058e1-09ee-4010-9aac-7e67b9a8cd23;1815891
26167;1edb0456-8ebf-4d65-8c27-868348dacdfd;
26163;d28e3d63-702d-40f3-95e6-6dc6e24996a9;1784886
26159;afdbe60c-ef71-4714-85ca-2cbbc2d13e75;
26157;7205b9db-9322-4d60-80bb-20bef61c0e54;1762822
26153;a28b0cd3-8c53-413b-8e0d-77e802817dd8;
26149;5b67d4b9-41a7-4a9c-8fd7-d41314699f20;1762810
26131;fdf5b32a-8f5c-45cd-aae1-18f635e95e07;
26123;a6f0d12c-6083-47de-afe3-044e688136b8;
26109;fa5cac72-b07a-489a-a445-71687a437f51;
26107;6a1de3d9-484a-4340-957f-26a5093a1c92;2014176
26057;fe279cbe-fe8c-4df4-b1bc-59d35ceb7cb2;
26049;1513205e-d0b6-40c4-bdf8-8808dbf3b950;
26045;d5902bed-0b58-40be-b832-01d0c768c9a7;
26043;f8152bde-c96c-4c75-903b-91f040119b50;
26025;4b01011b-fe49-4c9c-861b-2956069a9683;
26021;6d56da15-f0f8-4896-b888-2f7ffeb87aa9;1848305
26019;405ea9a0-8d4a-45e4-8f01-18da199cfb6e;1815931
26005;9033a89d-638e-42cf-b7e1-193e29978893;1760532
25999;93e69e33-8e39-48b6-a932-735d21840ebd;1881640
25991;d0f1ea01-60c4-4675-bbc7-babb42bfe2fe;1760526
25989;779423cc-8c27-478b-97b7-a410226ea1a3;1759807
25987;7fb16b1d-e231-4ddb-8408-1444899e6b03;
25961;9e137597-79e3-4b7a-854f-63467dd287e8;1759702
25947;f555c44e-3a31-4f15-94ee-af4447657d1d;1759850
25945;8c9ab00f-84b5-4312-ad80-1595b07c79e8;1734997
25899;f3b36712-eff8-4e6a-93d9-5f373747c27b;
25883;bf884cf6-205c-41b3-85dd-27e3174150c1;1784312
25879;9b5aac16-4090-487e-9afc-9543e96d45b9;1783923
25877;d85353b9-9a97-4963-b80e-6af854c0ab9c;1769406
25875;30733194-c5be-41ec-a9d2-20b479b510e2;
25849;e1984511-ed75-468f-a5b9-33d1e89a34ad;1770218
25827;0c95fdbe-9840-487f-9b5c-58b6784c77ed;1762833
25801;b177486a-2505-467a-a9dd-d4a0bd7fade8;1757210
25787;716f5449-8fd3-460e-b2be-7797363c721e;1999673
25769;cd791782-5990-4f14-85fb-31b7eb05b5bf;1759246
25761;7a5826a4-0219-4027-80c6-e7ea5267a486;1756122
25723;a9415ab5-7771-49df-9871-4980c6f0e1bb;
25711;54a3c572-6564-4e6f-b879-aba9fe4f6f8b;1756147
25705;1115ed01-887c-4886-aa9b-33fe0ffdfc32;1756876
25681;d757eed4-aed9-4040-9e31-0a3d8986021b;1754770
25663;9c05d8a9-1ed8-45e8-9b45-29eb85a7796e;1755186
25617;0672ce1f-67fb-4c36-a44b-a8da866a1ba4;2000823
25595;d566d9b8-b554-4a00-bf24-b0a3ade52a60;1759196
25575;dc730a56-c9ce-4984-b0da-c0400f8c2554;1754146
25563;5ca8de84-0ec8-4bea-bd52-8e48a767717f;1885787
25557;bda2c994-8456-47bc-a2e6-bc490e4fadb7;
25467;628f8a7a-6c5f-41ac-be72-dac83308f9e7;1998472
25453;0a46eb92-c0e0-4403-97c5-5710cdb1af23;
25447;745eac6b-d160-4128-a8e3-5b5e48de57df;2000884
25435;d6d18350-cbbb-4257-8baf-b0e6061262a2;1781823
25385;dafe42e3-fd5d-4265-bb4c-923c34898110;1782725
25363;b0027de1-45ee-4053-8796-7d031bae6a7a;1762833
25257;7ed4b100-2f0d-4ca0-bc06-725a87247ad4;1766536
25251;ea37ef05-eb1b-4f12-9bea-1d3d14d6ef40;1752617
25223;0cd0b402-70cf-4b80-b8c2-209b8933006d;
25215;70a4cca2-7879-47e1-92fd-4af99d206f4e;1889903
25189;83c6c242-4e71-49c3-9a13-05d66fe9fce5;1750635
25187;a81bfe46-c9b2-4b3e-a296-8c6471c36137;
25153;e4e3487b-76e0-489d-b7d0-8a5074a9f5f5;
25149;d6736f32-34e3-4cc2-8856-4952c2f2da2d;1750300
25131;ce502670-bf83-41c1-8f25-1686a2b83714;1749423
25129;e7e0deea-1e92-410b-b344-e9cf8b10c0bb;1764667
25127;81c25135-57f4-4d2f-a2ae-a84a1ccab684;1753917
25097;12c01ace-29af-4e7e-b185-00e260e4a42a;
25073;52c23885-7bd4-4daf-8f2d-baa399c831f8;
25011;52f03307-38cc-4d99-9425-59975e62595b;1797895
24985;1b36de34-be4e-4f10-b1a0-5cd82391cbd8;1746609
24979;4e4f30d1-ffae-48a3-bbf4-5e6ba1e2aee8;
24955;46a0dea1-fd91-4a3a-8b0f-b2e436b2af0d;
24953;f0ad1fc1-059f-49c4-a392-e68f21dd5fe2;1746059
24949;766a48dd-1c8e-46d1-9b65-7dbaa2b6832b;1852817
24945;0e9e607a-a6f9-4963-8aef-68a782ecd74a;1793532
24941;c166e93d-d5ab-4be8-b447-cb4ba5ae709e;1746648
24925;6ddfedc4-e95b-41ae-9ba5-4d44d2c6862c;1746035
24923;811bf4d5-858c-407b-8a0c-86db7b14ee30;1745092
24915;aed27b0d-e006-40bf-a807-b89d9060f0c0;
24909;2821be9b-83c4-4518-b48a-e85ffe89e4c3;
24903;7ceae6e7-7109-4693-90e9-98286ba64570;1797451
24899;ef2b2c66-78b0-4aab-8f8c-58629e656d03;1746048
24897;3fe69485-9fcc-43a5-b230-f9d9c21a40be;
24895;83564af2-bc1e-4b65-9772-21978ab9c6f2;
24889;597f5837-6c43-434b-8e9a-736e6bbe0d41;1737224
24887;03ff7e0a-4714-4e05-86b0-f4987c032827;1988134
24871;ccc1dd7a-98cb-473b-8b98-e0ad166624b4;1767051
24855;6eb24dc8-6c20-4ff1-b336-c8ebaa7bcc3f;1969358
24795;6bb8108e-6b7c-49b4-8ecd-c4192d9e1a2b;1883329
24769;9fcf7295-3dbc-4b13-a0b8-53690948b115;1743486
24763;0e3a6c2e-1cce-4668-ba2f-e14c8a557e4b;
24747;4bc07134-4a53-4b01-881a-819b363bb92a;1801190
24741;43592791-122c-490f-a961-02ee9f112da7;1167828
24703;1bb07f67-5eec-4e9e-9324-7b5c68cfe7a6;1743308
24697;17ebb8e0-6543-49c7-a9e7-bbd59bae1e0c;1743300
24695;4f47b501-1799-4a7b-90e9-ce04c7b5a918;
24691;2a162f3d-d81e-4e9e-8865-5448a12ab1bc;
24689;dc37f578-01e1-4790-9a21-17f06e9c0c31;1813609
24657;4ccd7b5e-5649-4ace-ac98-6be029058f95;1748543
24621;7919ba81-1846-47e0-8202-4409149ef574;1911885
24619;b5220748-3cec-48a0-9dc9-c3bdf6f552c1;1754128
24617;d0b4e92b-c2bd-416f-b191-625ad8ba423c;1754127
24615;3192f8ca-9d96-400c-a4a9-30be341027b6;1754122
24535;22415383-d345-43bc-ad65-091940ade3f6;1763447
24511;cada1f75-f505-484f-93ae-7c26e064daef;1749163
24469;a716a188-f351-419d-b8a1-244cb6e3e471;
24467;3d36d1ff-5aa4-4ac1-9e4b-10d12dda1b65;1906693
24463;68187b48-caf0-46dc-a383-fea4fe70e5d6;1748635
24447;cbbc23d3-96c5-48b9-9eff-2b6942a54a43;1741240
24443;7ea760c3-2bbb-4da6-89a8-ded6987266c2;1959274
24441;d4df7510-38e7-46c2-8466-c3b50c4a8e97;
24435;840943b6-909e-4ef8-bd95-bc3b4134b5c1;
24425;5daeca7d-5278-47eb-bdef-bdac1c0b1ef0;1740464
24421;373e3125-c794-417e-bd8e-bf70f8472496;1741294
24417;185553f1-2717-4356-a1ea-7a9811a735da;1740262
24409;7d4b973f-ff63-43a5-9b11-55a1a5e5befd;
24405;7a49ca8f-0bf2-466d-bd0b-6408be666696;1744799
24403;2815de30-e2a5-4b1a-b529-17ad9df885b0;
24395;49856543-8811-46e6-b562-5423bc56710b;
24389;de2b658d-ee8b-4c9f-84a1-1744e59dd36b;
24387;7a23977f-05bf-4e54-972d-1c16e9902d97;
24333;478e0fc6-156d-46d9-9e9c-22c6b210e8cb;1740274
24323;7b0ff9b7-87a5-4a8b-a490-ce633f1a1a28;1740152
24319;5c657d77-568a-4436-9c14-b941661ba582;1740143
24317;899006d7-4873-438b-9804-d9808db87708;1743284
24167;b234695a-2385-4c51-8024-ce2792e69001;1965818
24137;faddcebe-f08d-4bca-aaf7-d33c0e670b71;
24035;35e9991a-0860-42d8-aacd-79403fcd38ff;1740150
24011;b6e92906-b0c6-40c8-9aeb-c2f6679afe44;1894484
23991;ef9b90b3-f890-49fa-8a0f-9d8a8679db9a;1802103
23961;d182cf94-8083-464f-aadf-104ef728219c;
23957;42e51be0-c904-4335-9171-2b039ecb5e5c;
23947;82487665-fff3-4953-a026-81c62fce7652;1739028
23945;eed70616-51d9-470d-a0b2-4af3ddf40095;1756931
23943;9ccf1dbd-e3eb-494b-b435-bccbc8594fff;
23941;3b30035f-effb-49e3-b87d-2f37388d4d34;1738992
23917;7af09f06-606e-4f28-9eda-7e6fd94af5db;
23915;dc271a28-e9a9-41d3-a974-0886025fa08b;1739006
23909;231e18f0-50df-4db6-af21-2e2985aaa189;
23899;142a1d7b-bb22-4f68-a2d2-793328b1762b;1931309
23889;fac9ec6e-0606-4c6d-b765-eea47794ec3c;1738537
23865;0353b2d2-d3d8-41be-895a-d792682d55e3;1942109
23859;98dd9fb4-0051-4929-9a8a-7a3b1df98917;1978183
23857;6b000a44-f886-462c-8e5f-56df2985082e;
23841;17f4d2f1-3630-4517-a8ec-d47068a5f926;
23837;8f52152b-83c3-483e-b262-e45a5c01f6e1;1850914
23833;27ef9863-02bc-45e3-8b64-17e963b05ec0;
23831;fd13e96d-70db-42ae-895a-500da4d1a32b;
23829;4cfac7eb-4240-419a-9f49-bf46cf6e34de;1736612
23809;e0bbac65-3ca8-4050-a660-5b6ccf6ba7c9;1891408
23767;fe279cbe-fe8c-4df4-b1bc-59d35ceb7cb2;
23765;d51b7c44-0397-48a1-8876-0e98fc44edde;
23751;57bb6951-4863-49d8-8ad6-3b7d2f19324b;1739399
23743;b5f6907d-ba8f-45ae-b34e-603e8e53109b;2000786
23727;96020729-f377-4f9b-bc7b-af783bf4ed47;1733826
23697;63aab90e-5ed7-4e83-8036-73837aaf7e09;1732548
23671;51296771-dadf-4542-b56d-25dfcd9fd97d;
23667;27b58694-64e3-496a-855d-eeb6d41c76b9;
23663;53cafa3d-1928-4c00-8b37-e1aa1f9d2dab;1954025
23659;872883ee-2ea8-498b-9171-cf115d2db66a;1732216
23625;fd665c5e-504e-4730-8dfe-4559ba7f4783;
23617;371438fa-6be5-474e-8c31-aeb826aa4cac;1732079
23603;d25ab440-47af-4652-be17-6b73a97eab1b;
23601;f56e6f15-8063-445c-9a67-1967364c468f;1734402
23595;58946edc-aa05-425a-8ccc-b595d096afd4;
23589;0302faa3-b31a-4b46-8522-179cbadaacdf;1730191
23563;691be78a-a2c2-4118-874b-b97fae673d5f;1894735
23559;3bd342b0-cd88-48b9-b244-ac743f6936ce;1729012
23539;a125b953-47d4-4b6d-ae3b-68f8bec75ce1;1729168
23535;f7ee5152-6983-4c14-ab08-10b7c2eeeb38;1728908
23529;aad8eabe-00a0-44df-abed-d6459310edf8;1851652
23473;7e49550f-43fc-43b8-ae3d-71c6b105079a;
23437;da97b710-ebc3-4b4b-826b-c849117b6b6e;1726469
23435;77bcaf82-db57-4eb6-9bad-7e6dce1a7148;1791485
23431;f33de8ac-4ae1-4955-9c78-cf8954c5c980;1730339
23405;2dca791e-1832-44c1-8fc4-c6cee18c7687;1992348
23397;cd5ec45f-9105-43db-b04b-3a402927ae61;2009071
23395;133601a5-ef58-452e-98cc-0016fc51a34e;1724598
23389;4f47b501-1799-4a7b-90e9-ce04c7b5a918;
23359;8d5018ef-be64-4957-9a8b-7a2d5e643b35;1722086
23329;37611a48-f892-44c0-aedd-0766b9302f46;
23327;99ccf32f-2f6e-4c9d-a9d7-55bbda153424;1781369
23323;5984526a-c5ad-4784-9853-0f0aba4cd473;1721990
23321;bef16016-ac3d-4de3-87e3-0712aa76cb56;1233740
23319;4c90d5ce-3fee-4126-be2f-647d5496893e;1721995
23283;3c83c2ad-c101-4cb2-ad7e-f931945d5675;1794255
23251;b3a5d4fd-5a45-4764-90a8-320fc7ac81bd;
23247;6d2cb0da-3f88-451d-85a9-5d55bb21438a;1720795
23245;f23ef651-f9da-449e-b237-59d420e80773;1846221
23243;64e1fa8c-16b8-4d09-993e-07b7d6620256;1991664
23239;28dfc323-540a-41b3-b6ae-05027f51309c;
23233;6a7225c5-94c9-47a3-929d-2f32160501a6;1782785
23209;056978ee-f829-4db2-a8ab-01629f31e62c;1716413
23205;f219b209-fcdc-4268-af7b-3f50f57c9d08;1718922
23201;db506bc4-2594-44b4-8fe1-04ac632e104e;1719102
23191;55421369-e1b5-40ce-a223-17a7cf40bf22;
23189;41895130-7044-4285-970b-46eca276531f;
23187;12e15be1-e23c-405e-94cd-819c0e3d5513;
23185;6509a968-a51c-47ce-be06-c72c9612d91a;
23183;2740e6f8-faa3-4d2b-8d2a-5f6dfef44fed;
23181;6ded149d-3b4d-41b8-900c-896453ea3ecc;
23179;7b2d38c2-0885-4b48-855c-6f5af7d0da75;
23177;7912e7aa-31f8-4ab6-8ac5-921f77711f55;
23175;bf1871e9-9dcf-4c00-8f99-91f8b9ae7e1e;
23173;57e40022-6f7c-40f5-8a7d-dd955ccd5eac;1783056
23169;77f918c6-dfa7-4583-b73f-ca6e40ec467e;
23167;9395e3ab-0592-4cc2-92b3-1c3ade81c780;1719415
23165;2c7b8797-f51e-419d-96dd-33f163318fa2;
